no;age;education;married;nodegree;re74;re75;re78;Ins;race;treat;treat_multi
2550;52;9;1;1;24627.984;25064.516;19210.445;1;white;0;3
2551;35;9;1;1;24686.762;16829.032;20392.627;1;black;0;2
2552;32;10;1;1;24686.762;27033.871;22904.762;0;white;0;2
2553;47;7;1;1;24784.725;23811.29;25860.215;0;white;0;2
2554;30;11;1;1;24882.688;26854.839;33248.848;1;white;0;3
2555;49;6;1;1;25274.542;21841.935;29111.214;1;white;0;2
2556;48;8;1;1;25470.468;0;13299.539;1;white;0;2
2557;32;9;1;1;25470.468;1432.2581;24803.641;0;white;0;2
2558;44;6;1;1;25470.468;7619.6129;11821.813;1;white;0;2
2559;48;8;1;1;25470.468;16112.903;23643.625;0;hispanic;0;2
2560;52;7;0;1;25470.468;17903.226;25121.352;0;black;0;2
2561;49;11;1;1;25470.468;19693.548;481.73886;0;white;0;3
2562;38;9;1;1;25470.468;21483.871;47287.25;1;white;0;3
2563;46;8;1;1;25470.468;21483.871;11390.316;0;black;0;2
2564;40;8;1;1;25470.468;21483.871;16254.992;1;white;0;2
2565;44;3;1;1;25470.468;21483.871;26599.078;0;black;0;2
2566;40;10;0;1;25470.468;23274.194;20688.172;1;black;0;2
2567;26;8;1;1;25470.468;23274.194;23643.625;1;black;0;2
2568;49;11;1;1;25470.468;25064.516;25121.352;0;white;0;3
2569;51;11;1;1;25470.468;25064.516;26599.078;0;white;0;3
2570;44;8;1;1;25470.468;26854.839;25860.215;0;white;0;2
2571;47;8;1;1;25707.54;25064.516;19062.673;1;white;0;2
2572;49;8;1;1;25862.322;22916.129;16254.992;0;white;0;2
2573;40;8;1;1;25862.322;26138.71;26155.76;0;white;0;2
2574;48;10;0;1;26058.248;26854.839;33043.444;0;white;0;2
2575;35;9;1;1;26134.66;24169.355;26599.078;1;black;0;2
2576;44;6;1;1;26450.102;3580.6452;0;0;hispanic;0;2
2577;42;11;1;1;26450.102;22379.032;23327.392;1;white;0;3
2578;31;8;1;1;26450.102;32225.806;26953.733;1;white;0;3
2579;46;11;1;1;26841.955;29361.29;36943.164;0;white;0;3
2580;51;10;1;1;27037.882;21483.871;26894.624;1;black;0;2
2581;50;8;0;1;27084.904;21125.806;26599.078;0;white;0;2
2582;46;11;1;1;27429.735;9846.7742;16993.856;1;white;0;2
2583;51;10;1;1;27429.735;25064.516;24382.488;1;black;0;2
2584;41;7;1;1;27429.735;26708.032;14777.266;1;black;0;2
2585;39;8;1;1;27429.735;26854.839;28076.805;1;black;0;2
2586;48;10;1;1;27429.735;30435.484;29554.531;0;black;0;3
2587;48;10;1;1;27429.735;30435.484;29554.531;1;black;0;3
2588;50;10;1;1;27429.735;32225.806;33987.711;0;white;0;3
2589;49;6;1;1;27429.735;34016.129;32509.985;0;black;0;2
2590;49;8;1;1;27482.635;25064.516;27337.942;0;white;0;3
2591;47;7;1;1;27821.589;27929.032;28925.02;0;white;0;3
2592;42;9;1;1;28017.515;23453.226;26377.419;0;white;0;3
2593;42;9;1;1;28017.515;23453.226;26377.419;0;white;0;3
2594;45;10;1;1;28017.515;32225.806;36943.164;1;white;0;3
2595;55;10;1;1;28330.998;28602.194;28815.668;0;white;0;2
2596;40;11;1;1;28409.369;12532.258;13299.539;0;white;0;3
2597;48;8;1;1;28409.369;26317.742;28076.805;0;white;0;2
2598;36;10;1;1;28409.369;28645.161;39159.754;1;hispanic;0;3
2599;46;9;1;1;28605.295;32225.806;41376.344;1;black;0;2
2600;46;10;1;1;28765.955;19514.516;25676.977;0;white;0;3
2601;45;9;1;1;28863.919;26854.839;36943.164;1;black;0;2
2602;49;7;1;1;29247.935;20767.742;21341.327;1;white;0;2
2603;37;10;1;1;29369.409;27750;39898.618;1;white;0;3
2604;48;9;1;1;29389.002;19693.548;23052.535;1;white;0;3
2605;37;11;1;1;29389.002;21483.871;13063.103;1;black;0;2
2606;28;10;1;1;29389.002;23274.194;22904.762;1;white;0;3
2607;36;11;0;1;29389.002;25982.952;45809.524;1;black;0;2
2608;40;11;1;1;29389.002;26407.258;31032.258;1;white;0;3
2609;44;10;1;1;29389.002;26854.839;23643.625;1;white;0;3
2610;47;10;1;1;29389.002;26854.839;0;1;black;0;2
2611;47;10;1;1;29389.002;26854.839;0;1;black;0;2
2612;30;11;1;1;29389.002;26854.839;36943.164;0;hispanic;0;3
2613;33;10;1;1;29389.002;28645.161;36499.846;0;white;0;2
2614;48;9;1;1;29389.002;32225.806;31032.258;0;white;0;3
2615;19;11;0;1;29725.996;8806.5968;9457.4501;1;black;0;3
2616;38;9;1;1;29976.782;25064.516;47287.25;0;white;0;2
2617;42;9;0;1;30368.635;19693.548;35465.438;1;white;0;3
2618;32;10;1;1;30930.945;35806.452;38125.346;1;black;0;2
2619;55;11;1;1;31048.501;31053.145;28076.805;0;white;0;2
2620;37;11;1;1;31250.305;26854.839;36943.164;1;white;0;2
2621;21;10;1;1;31348.269;10741.935;44331.797;1;white;0;3
2622;51;11;1;1;31348.269;21483.871;26007.988;1;black;0;2
2623;42;6;1;1;31348.269;28645.161;20688.172;1;black;0;2
2624;42;5;1;1;31348.269;32225.806;23643.625;1;black;0;2
2625;52;11;1;1;31348.269;33120.968;28076.805;1;white;0;3
2626;45;5;1;1;31348.269;37596.774;31477.054;0;white;0;2
2627;49;8;1;1;31348.269;37596.774;38420.891;1;white;0;3
2628;48;8;1;1;31510.888;35795.71;28076.805;0;white;0;2
2629;48;8;1;1;31510.888;35795.71;28076.805;0;white;0;3
2630;55;7;1;1;32504.236;26854.839;31918.894;1;black;0;2
2631;55;7;1;1;32504.236;26854.839;31918.894;0;black;0;2
2632;47;11;1;1;32719.756;30435.484;36943.164;0;white;0;3
2633;51;8;1;1;33111.609;27750;32362.212;0;white;0;3
2634;54;11;1;1;33158.631;32225.806;36943.164;0;white;0;3
2635;42;9;1;1;33221.328;32225.806;33987.711;1;white;0;3
2636;42;9;1;1;33221.328;32225.806;33987.711;0;white;0;3
2637;51;8;1;1;33299.699;25064.516;25121.352;1;black;0;2
2638;55;2;1;1;33307.536;20946.774;28076.805;1;black;0;2
2639;32;10;1;1;33307.536;25064.516;29554.531;1;white;0;3
2640;38;8;1;1;33307.536;35448.387;33987.711;1;white;0;2
2641;42;11;1;1;33307.536;44758.065;54675.883;1;white;0;3
2642;49;8;1;1;33699.389;28645.161;2955.4531;0;white;0;3
2643;35;7;1;1;34091.242;28287.097;25121.352;0;white;0;2
2644;46;11;1;1;34287.169;30077.419;39898.618;1;white;0;2
2645;46;11;1;1;34287.169;30077.419;39898.618;1;white;0;3
2646;31;11;1;1;34483.096;35806.452;36943.164;1;white;0;3
2647;52;10;1;1;35266.802;17187.097;39159.754;1;white;0;2
2648;51;8;1;1;35266.802;25064.516;1182.1813;0;black;0;3
2649;51;9;0;1;35266.802;32225.806;39898.618;1;white;0;3
2650;52;8;1;1;35266.802;33120.968;44147.081;0;black;0;2
2651;49;6;1;1;35266.802;33120.968;26894.624;0;white;0;2
2652;48;10;1;1;35266.802;34911.29;38568.664;1;white;0;3
2653;31;10;1;1;35266.802;35806.452;44331.797;1;white;0;3
2654;42;11;1;1;35266.802;44758.065;38420.891;1;white;0;3
2655;50;11;1;1;36205.291;38563.548;31032.258;1;white;0;3
2656;50;11;1;1;36205.291;38563.548;31032.258;1;white;0;3
2657;37;10;1;1;36246.436;17545.161;17732.719;1;white;0;3
2658;37;10;1;1;36246.436;17545.161;17732.719;0;white;0;3
2659;55;11;1;1;36638.289;37417.742;32177.496;0;white;0;2
2660;50;11;1;1;36677.475;46548.387;47287.25;1;white;0;3
2661;41;8;1;1;36691.189;32888.226;42262.98;1;black;0;2
2662;49;8;1;1;37226.069;14322.581;23643.625;1;white;0;3
2663;48;8;1;1;37226.069;26854.839;30569.73;1;black;0;2
2664;48;8;1;1;37226.069;26854.839;30569.73;1;black;0;2
2665;48;6;1;1;38670.049;42967.742;36943.164;0;hispanic;0;3
2666;48;6;1;1;38670.049;42967.742;36943.164;0;hispanic;0;3
2667;46;11;1;1;39185.336;39387.097;35465.438;1;white;0;3
2668;29;10;1;1;41144.603;8951.6129;31032.258;1;white;0;2
2669;55;8;1;1;43025.499;37972.742;51580.046;0;white;0;2
2670;32;10;1;1;43103.87;39387.097;36943.164;1;white;0;3
2671;47;8;1;1;44667.365;33837.097;38568.664;0;white;0;3
2672;32;8;1;1;47022.403;67137.097;59109.063;1;white;0;3
2673;47;10;1;1;48197.963;47968.113;55710.292;1;white;0;3
2674;54;0;1;1;49228.538;44220.968;20540.399;0;hispanic;0;2
2675;40;8;1;1;50940.937;55500;53198.157;1;white;0;3
